iter	Passed	Remaining
3218	520695	449846
3219	520837	449667
3220	520982	449490
3221	521141	449326
3222	521304	449166
3223	521466	449004
3224	521639	448852
3225	521794	448684
3226	521969	448534
3227	522137	448378
3228	522307	448223
3229	522473	448065
3230	522653	447919
3231	522814	447757
3232	522977	447596
3233	523139	447434
3234	523305	447276
3235	523461	447110
3236	523622	446947
3237	523773	446776
3238	523934	446614
3239	524102	446457
3240	524256	446289
3241	524429	446137
3242	524597	445980
3243	524752	445813
3244	524901	445640
3245	525063	445479
3246	525224	445317
3247	525387	445155
3248	525548	444993
3249	525705	444827
3250	525863	444663
3251	526037	444511
3252	526177	444331
3253	526324	444156
3254	526481	443991
3255	526637	443824
3256	526806	443669
3257	526953	443494
3258	527117	443334
3259	527285	443178
3260	527456	443024
3261	527636	442878
3262	527798	442716
3263	527959	442554
3264	528132	442401
3265	528294	442240
3266	528459	442081
3267	528629	441926
3268	528793	441766
3269	528943	441595
3270	529095	441424
3271	529257	441263
3272	529398	441084
3273	529548	440912
3274	529714	440754
3275	529857	440577
3276	530021	440417
3277	530204	440273
3278	530363	440109
3279	530545	439964
3280	530694	439791
3281	530830	439609
3282	530998	439452
3283	531163	439293
3284	531343	439147
3285	531505	438985
3286	531667	438824
3287	531842	438673
3288	531987	438497
3289	532142	438330
3290	532320	438181
3291	532490	438026
3292	532662	437873
3293	532814	437703
3294	532991	437554
3295	533146	437387
3296	533320	437235
3297	533478	437070
3298	533646	436914
3299	533804	436749
3300	533978	436597
3301	534125	436423
3302	534304	436276
3303	534469	436116
3304	534648	435969
3305	534803	435802
3306	534961	435636
3307	535128	435479
3308	535287	435315
3309	535450	435154
3310	535615	434995
3311	535776	434833
3312	535946	434677
3313	536123	434528
3314	536285	434366
3315	536456	434212
3316	536617	434050
3317	536782	433891
3318	536933	433720
3319	537099	433562
3320	537253	433393
3321	537413	433231
3322	537597	433086
3323	537757	432923
3324	537933	432773
3325	538092	432609
3326	538254	432448
3327	538414	432284
3328	538570	432117
3329	538713	431941
3330	538874	431778
3331	539055	431632
3332	539227	431479
3333	539410	431333
3334	539565	431167
3335	539729	431006
3336	539911	430861
3337	540055	430685
3338	540198	430508
3339	540373	430357
3340	540541	430200
3341	540706	430040
3342	540873	429883
3343	541017	429707
3344	541169	429537
3345	541329	429374
3346	541502	429221
3347	541636	429037
3348	541802	428879
3349	541964	428718
3350	542105	428540
3351	542243	428359
3352	542392	428187
3353	542571	428039
3354	542734	427878
3355	542908	427726
3356	543079	427572
3357	543244	427412
3358	543402	427248
3359	543558	427082
3360	543732	426929
3361	543920	426788
3362	544083	426627
3363	544252	426471
3364	544421	426314
3365	544574	426146
3366	544734	425983
3367	544863	425795
3368	545017	425628
3369	545178	425465
3370	545282	425259
3371	545448	425100
3372	545615	424942
3373	545777	424781
3374	545942	424621
3375	546105	424461
3376	546273	424304
3377	546423	424133
3378	546587	423973
3379	546746	423809
3380	546905	423645
3381	547068	423484
3382	547235	423327
3383	547404	423170
3384	547563	423007
3385	547733	422851
3386	547889	422685
3387	548052	422524
3388	548231	422376
3389	548380	422204
3390	548559	422055
3391	548693	421872
3392	548853	421709
3393	549035	421563
3394	549198	421402
3395	549353	421235
3396	549531	421086
3397	549696	420926
3398	549855	420763
3399	550025	420608
3400	550200	420456
3401	550331	420270
3402	550496	420111
3403	550669	419958
3404	550827	419793
3405	550996	419637
3406	551146	419466
3407	551302	419300
3408	551450	419127
3409	551593	418951
3410	551734	418774
3411	551905	418620
3412	552067	418458
3413	552243	418307
3414	552383	418129
3415	552550	417971
3416	552717	417813
3417	552880	417652
3418	553040	417489
3419	553199	417325
3420	553359	417163
3421	553528	417006
3422	553682	416839
3423	553847	416679
3424	554026	416530
3425	554184	416366
3426	554358	416213
3427	554527	416057
3428	554685	415892
3429	554852	415735
3430	555006	415567
3431	555137	415382
3432	555286	415211
3433	555449	415050
3434	555597	414878
3435	555749	414709
3436	555897	414537
3437	556053	414371
3438	556229	414220
3439	556382	414051
3440	556547	413892
3441	556691	413717
3442	556848	413552
3443	557004	413386
3444	557168	413226
3445	557346	413077
3446	557513	412918
3447	557690	412768
3448	557841	412599
3449	558000	412435
3450	558174	412282
3451	558338	412122
3452	558510	411968
3453	558675	411808
3454	558837	411647
3455	558999	411485
3456	559174	411333
3457	559336	411172
3458	559520	411027
3459	559676	410860
3460	559843	410702
3461	560010	410544
3462	560173	410384
3463	560331	410219
3464	560498	410061
3465	560652	409894
3466	560836	409748
3467	560988	409579
3468	561138	409409
3469	561301	409248
3470	561481	409100
3471	561638	408934
3472	561803	408775
3473	561971	408618
3474	562131	408455
3475	562301	408299
3476	562467	408140
3477	562654	407997
3478	562821	407839
3479	562974	407671
3480	563125	407501
3481	563271	407328
3482	563443	407173
3483	563625	407026
3484	563790	406867
3485	563938	406696
3486	564091	406527
3487	564246	406361
3488	564425	406211
3489	564606	406063
3490	564771	405904
3491	564949	405753
3492	565092	405578
3493	565253	405416
3494	565403	405245
3495	565561	405081
3496	565727	404922
3497	565891	404762
3498	566052	404600
3499	566204	404431
3500	566374	404275
3501	566541	404117
3502	566698	403952
3503	566852	403785
3504	567011	403621
3505	567178	403463
3506	567330	403294
3507	567470	403117
3508	567622	402948
3509	567768	402776
3510	567930	402614
3511	568103	402460
3512	568259	402295
3513	568420	402132
3514	568568	401960
3515	568743	401808
3516	568919	401656
3517	569097	401506
3518	569251	401339
3519	569410	401175
3520	569587	401024
3521	569755	400866
3522	569937	400719
3523	570099	400558
3524	570273	400404
3525	570420	400232
3526	570576	400066
3527	570738	399905
3528	570893	399738
3529	571070	399587
3530	571228	399423
3531	571403	399270
3532	571553	399100
3533	571704	398931
3534	571867	398770
3535	572024	398605
3536	572185	398442
3537	572349	398282
3538	572535	398137
3539	572699	397977
3540	572889	397835
3541	573040	397666
3542	573218	397515
3543	573378	397352
3544	573552	397199
3545	573730	397048
3546	573886	396882
3547	574053	396724
3548	574213	396561
3549	574387	396408
3550	574534	396236
3551	574687	396068
3552	574838	395899
3553	574997	395735
3554	575161	395575
3555	575317	395409
3556	575493	395257
3557	575650	395092
3558	575806	394926
3559	575987	394778
3560	576153	394618
3561	576298	394445
3562	576455	394280
3563	576628	394126
3564	576771	393951
3565	576938	393793
3566	577104	393634
3567	577266	393472
3568	577435	393316
3569	577589	393149
3570	577757	392991
3571	577917	392828
3572	578085	392670
3573	578248	392509
3574	578389	392334
3575	578553	392173
3576	578731	392023
3577	578900	391865
3578	579074	391712
3579	579238	391552
3580	579420	391404
3581	579586	391244
3582	579778	391104
3583	579945	390945
3584	580085	390769
3585	580244	390605
3586	580426	390456
3587	580581	390290
3588	580746	390130
3589	580919	389976
3590	581076	389811
3591	581245	389654
3592	581413	389496
3593	581581	389339
3594	581744	389178
3595	581906	389016
3596	582072	388857
3597	582215	388683
3598	582366	388514
3599	582544	388362
3600	582697	388195
3601	582860	388034
3602	583019	387870
3603	583197	387719
3604	583354	387554
3605	583533	387404
3606	583698	387244
3607	583861	387083
3608	583997	386904
3609	584144	386732
3610	584296	386564
3611	584441	386391
3612	584595	386224
3613	584757	386063
3614	584925	385905
3615	585081	385739
3616	585253	385584
3617	585395	385409
3618	585542	385238
3619	585699	385073
3620	585879	384923
3621	586036	384758
3622	586215	384608
3623	586378	384447
3624	586551	384292
3625	586704	384125
3626	586868	383964
3627	587045	383812
3628	587207	383650
3629	587371	383490
3630	587533	383329
3631	587712	383178
3632	587871	383014
3633	588028	382849
3634	588180	382681
3635	588337	382516
3636	588486	382346
3637	588641	382180
3638	588816	382026
3639	588975	381863
3640	589132	381698
3641	589321	381554
3642	589475	381387
3643	589659	381240
3644	589830	381083
3645	590011	380934
3646	590153	380760
3647	590288	380580
3648	590438	380411
3649	590622	380263
3650	590792	380107
3651	590955	379946
3652	591125	379789
3653	591293	379631
3654	591463	379474
3655	591630	379316
3656	591804	379162
3657	591967	379001
3658	592143	378848
3659	592309	378689
3660	592485	378537
3661	592625	378361
3662	592765	378185
3663	592909	378012
3664	593061	377844
3665	593235	377690
3666	593403	377532
3667	593584	377382
3668	593758	377228
3669	593937	377077
3670	594100	376916
3671	594268	376758
3672	594434	376599
3673	594578	376426
3674	594743	376266
3675	594908	376106
3676	595049	375931
3677	595203	375764
3678	595381	375612
3679	595534	375445
3680	595714	375295
3681	595862	375125
3682	596024	374963
3683	596199	374809
3684	596361	374647
3685	596531	374490
3686	596668	374313
3687	596838	374156
3688	596986	373986
3689	597138	373818
3690	597304	373659
3691	597470	373499
3692	597632	373338
3693	597803	373182
3694	597943	373006
3695	598093	372837
3696	598266	372682
3697	598432	372523
3698	598588	372358
3699	598764	372204
3700	598929	372044
3701	599085	371879
3702	599264	371728
3703	599429	371568
3704	599580	371400
3705	599749	371242
3706	599916	371084
3707	600082	370925
3708	600245	370763
3709	600407	370601
3710	600583	370448
3711	600748	370289
3712	600910	370127
3713	601071	369964
3714	601248	369812
3715	601407	369648
3716	601568	369486
3717	601741	369331
3718	601894	369163
3719	602044	368995
3720	602205	368832
3721	602367	368671
3722	602541	368516
3723	602702	368354
3724	602880	368202
3725	603050	368045
3726	603222	367889
3727	603372	367720
3728	603520	367550
3729	603663	367376
3730	603822	367213
3731	603994	367057
3732	604149	366891
3733	604316	366732
3734	604475	366569
3735	604623	366399
3736	604784	366236
3737	604938	366070
3738	605104	365910
3739	605271	365752
3740	605425	365585
3741	605605	365434
3742	605760	365268
3743	605925	365108
3744	606081	364943
3745	606234	364776
3746	606408	364622
3747	606575	364463
3748	606743	364304
3749	606907	364144
3750	607087	363993
3751	607251	363832
3752	607429	363680
3753	607595	363521
3754	607750	363355
3755	607920	363198
3756	608082	363036
3757	608249	362878
3758	608418	362720
3759	608585	362561
3760	608754	362404
3761	608915	362241
3762	609097	362091
3763	609270	361936
3764	609469	361796
3765	609689	361669
3766	609862	361513
3767	610094	361393
3768	610262	361235
3769	610493	361114
3770	610714	360987
3771	610917	360849
3772	611276	360803
3773	611586	360728
3774	611874	360641
3775	612188	360568
3776	612571	360536
3777	612905	360475
3778	613231	360409
3779	613511	360316
3780	613838	360250
3781	614104	360149
3782	614366	360045
3783	614752	360013
3784	615000	359900
3785	615220	359772
3786	615443	359644
3787	615658	359513
3788	615848	359367
3789	616037	359219
3790	616266	359095
3791	616447	358944
3792	616645	358802
3793	616835	358655
3794	617039	358517
3795	617262	358389
3796	617459	358246
3797	617667	358110
3798	617865	357968
3799	618089	357841
3800	618301	357706
3801	618526	357580
3802	618742	357448
3803	618976	357327
3804	619185	357190
3805	619410	357064
3806	619630	356934
3807	619877	356820
3808	620085	356683
3809	620315	356559
3810	620557	356441
3811	620756	356299
3812	620958	356159
3813	621170	356024
3814	621344	355868
3815	621550	355730
3816	621766	355597
3817	621996	355473
3818	622233	355352
3819	622446	355218
3820	622669	355089
3821	622877	354952
3822	623100	354823
3823	623333	354700
3824	623522	354551
3825	623732	354415
3826	623957	354287
3827	624154	354144
3828	624391	354022
3829	624608	353890
3830	624808	353748
3831	625040	353624
3832	625246	353485
3833	625422	353329
3834	625629	353191
3835	625845	353057
3836	626061	352924
3837	626279	352792
3838	626489	352655
3839	626688	352512
3840	626842	352344
3841	627051	352206
3842	627251	352064
3843	627421	351904
3844	627657	351781
3845	627863	351642
3846	628078	351508
3847	628319	351388
3848	628486	351227
3849	628647	351063
3850	628838	350915
3851	629021	350763
3852	629189	350602
3853	629404	350467
3854	629647	350348
3855	629841	350202
3856	630032	350054
3857	630205	349896
3858	630400	349750
3859	630629	349623
3860	630818	349474
3861	631009	349326
3862	631168	349160
3863	631352	349008
3864	631547	348862
3865	631717	348702
3866	631874	348535
3867	632046	348377
3868	632220	348219
3869	632393	348061
3870	632562	347901
3871	632725	347737
3872	632886	347573
3873	633021	347393
3874	633206	347242
3875	633376	347082
3876	633579	346940
3877	633759	346786
3878	633929	346626
3879	634095	346464
3880	634267	346305
3881	634437	346146
3882	634628	345997
3883	634840	345860
3884	635040	345717
3885	635276	345592
3886	635466	345443
3887	635658	345296
3888	635920	345185
3889	636195	345082
3890	636511	345002
3891	636794	344903
3892	637082	344806
3893	637405	344729
3894	637746	344661
3895	638057	344577
3896	638372	344495
3897	638706	344423
3898	639019	344339
3899	639334	344256
3900	639667	344184
3901	639884	344048
3902	640132	343930
3903	640382	343811
3904	640627	343691
3905	640879	343574
3906	641206	343497
3907	641571	343441
3908	641873	343350
3909	642144	343243
3910	642450	343154
3911	642774	343075
3912	643007	342948
3913	643223	342811
3914	643437	342673
3915	643677	342549
3916	643851	342390
3917	644015	342225
3918	644153	342047
3919	644319	341883
3920	644480	341717
3921	644646	341554
3922	644813	341391
3923	644984	341230
3924	645149	341066
3925	645311	340900
3926	645484	340740
3927	645640	340572
3928	645816	340413
3929	645980	340249
3930	646159	340092
3931	646297	339914
3932	646458	339748
3933	646640	339593
3934	646814	339433
3935	646989	339274
3936	647158	339113
3937	647299	338936
3938	647448	338764
3939	647618	338602
3940	647765	338428
3941	647934	338266
3942	648086	338096
3943	648244	337928
3944	648417	337768
3945	648585	337606
3946	648768	337451
3947	648932	337287
3948	649098	337123
3949	649267	336961
3950	649447	336805
3951	649628	336649
3952	649773	336474
3953	649918	336300
3954	650059	336124
3955	650232	335964
3956	650415	335809
3957	650584	335647
3958	650731	335474
3959	650899	335311
3960	651072	335152
3961	651222	334980
3962	651384	334814
3963	651562	334657
3964	651799	334530
3965	652037	334403
3966	652194	334235
3967	652357	334070
3968	652524	333906
3969	652686	333741
3970	652821	333562
3971	652953	333380
3972	653114	333214
3973	653291	333056
3974	653445	332887
3975	653616	332726
3976	653785	332564
3977	653959	332404
3978	654116	332236
3979	654283	332073
3980	654440	331905
3981	654618	331747
3982	654776	331580
3983	655015	331453
3984	655260	331329
3985	655543	331225
3986	655781	331098
3987	656017	330969
3988	656261	330845
3989	656480	330708
3990	656753	330598
3991	657035	330492
3992	657314	330385
3993	657616	330290
3994	657905	330187
3995	658157	330066
3996	658336	329909
3997	658487	329738
3998	658647	329570
3999	658823	329411
4000	658976	329241
4001	659118	329064
4002	659271	328894
4003	659460	328742
4004	659626	328577
4005	659783	328409
4006	659937	328239
4007	660114	328080
4008	660264	327908
4009	660439	327749
4010	660595	327580
4011	660751	327411
4012	660901	327239
4013	661070	327076
4014	661237	326913
4015	661392	326743
4016	661552	326576
4017	661721	326413
4018	661897	326254
4019	662062	326090
4020	662232	325928
4021	662412	325771
4022	662598	325616
4023	662755	325448
4024	662922	325285
4025	663085	325119
4026	663268	324963
4027	663420	324792
4028	663559	324615
4029	663735	324456
4030	663901	324292
4031	664061	324125
4032	664210	323953
4033	664392	323796
4034	664562	323634
4035	664742	323477
4036	664928	323322
4037	665104	323163
4038	665257	322993
4039	665426	322830
4040	665596	322668
4041	665772	322509
4042	665936	322344
4043	666112	322184
4044	666277	322020
4045	666442	321855
4046	666586	321681
4047	666749	321515
4048	666924	321355
4049	667084	321189
4050	667265	321032
4051	667429	320866
4052	667603	320706
4053	667742	320529
4054	667893	320358
4055	668057	320193
4056	668239	320036
4057	668406	319873
4058	668581	319713
4059	668750	319550
4060	668925	319390
4061	669093	319227
4062	669240	319054
4063	669408	318891
4064	669572	318726
4065	669736	318561
4066	669875	318384
4067	670032	318216
4068	670218	318061
4069	670383	317897
4070	670578	317746
4071	670740	317580
4072	670886	317406
4073	671013	317224
4074	671206	317072
4075	671425	316934
4076	671593	316770
4077	671781	316616
4078	671981	316469
4079	672157	316309
4080	672329	316147
4081	672495	315983
4082	672674	315825
4083	672911	315694
4084	673068	315526
4085	673240	315365
4086	673403	315199
4087	673579	315040
4088	673741	314874
4089	673927	314719
4090	674079	314548
4091	674245	314384
4092	674435	314231
4093	674601	314067
4094	674764	313901
4095	674912	313728
4096	675097	313573
4097	675271	313412
4098	675437	313248
4099	675594	313080
4100	675758	312915
4101	675914	312746
4102	676073	312578
4103	676233	312411
4104	676389	312243
4105	676553	312078
4106	676710	311909
4107	676885	311749
4108	677051	311585
4109	677198	311412
4110	677356	311244
4111	677531	311084
4112	677693	310918
4113	677858	310753
4114	678031	310592
4115	678196	310428
4116	678362	310263
4117	678527	310099
4118	678694	309935
4119	678859	309770
4120	679017	309603
4121	679185	309439
4122	679338	309269
4123	679493	309100
4124	679657	308935
4125	679813	308766
4126	679984	308604
4127	680143	308437
4128	680316	308276
4129	680481	308111
4130	680654	307950
4131	680826	307788
4132	681001	307628
4133	681168	307464
4134	681347	307306
4135	681501	307137
4136	681665	306971
4137	681817	306801
4138	681967	306630
4139	682104	306452
4140	682257	306282
4141	682438	306125
4142	682597	305957
4143	682773	305798
4144	682925	305627
4145	683075	305456
4146	683233	305288
4147	683408	305128
4148	683577	304965
4149	683756	304807
4150	683909	304637
4151	684085	304477
4152	684251	304312
4153	684438	304158
4154	684583	303984
4155	684740	303816
4156	684903	303650
4157	685080	303491
4158	685246	303327
4159	685407	303160
4160	685569	302995
4161	685747	302835
4162	685909	302670
4163	686066	302501
4164	686229	302336
4165	686365	302158
4166	686514	301987
4167	686667	301817
4168	686851	301660
4169	686999	301488
4170	687146	301316
4171	687310	301151
4172	687461	300980
4173	687616	300811
4174	687785	300648
4175	687933	300476
4176	688093	300309
4177	688267	300149
4178	688430	299983
4179	688601	299821
4180	688747	299648
4181	688906	299481
4182	689083	299322
4183	689251	299158
4184	689415	298993
4185	689570	298825
4186	689738	298661
4187	689899	298495
4188	690045	298322
4189	690199	298153
4190	690373	297992
4191	690530	297824
4192	690689	297657
4193	690858	297494
4194	691042	297337
4195	691183	297162
4196	691350	296998
4197	691526	296839
4198	691693	296675
4199	691870	296515
4200	692030	296349
4201	692206	296189
4202	692372	296025
4203	692531	295857
4204	692711	295699
4205	692880	295536
4206	693038	295369
4207	693198	295202
4208	693375	295042
4209	693551	294882
4210	693738	294727
4211	693881	294553
4212	694040	294386
4213	694224	294229
4214	694383	294062
4215	694571	293907
4216	694736	293743
4217	694900	293578
4218	695055	293409
4219	695220	293244
4220	695366	293072
4221	695531	292907
4222	695702	292745
4223	695879	292585
4224	696046	292421
4225	696216	292259
4226	696382	292095
4227	696544	291929
4228	696690	291756
4229	696849	291589
4230	697018	291426
4231	697175	291258
4232	697325	291087
4233	697488	290922
4234	697671	290765
4235	697843	290603
4236	698036	290450
4237	698189	290280
4238	698332	290107
4239	698505	289945
4240	698670	289780
4241	698832	289615
4242	699015	289458
4243	699187	289296
4244	699362	289135
4245	699537	288975
4246	699692	288806
4247	699847	288637
4248	700017	288475
4249	700202	288318
4250	700396	288166
4251	700574	288006
4252	700746	287844
4253	700964	287702
4254	701091	287521
4255	701238	287349
4256	701407	287186
4257	701624	287043
4258	701800	286882
4259	701977	286723
4260	702136	286555
4261	702279	286382
4262	702434	286213
4263	702602	286050
4264	702779	285890
4265	702949	285727
4266	703134	285571
4267	703286	285401
4268	703447	285234
4269	703609	285068
4270	703754	284896
4271	703920	284731
4272	704094	284570
4273	704251	284402
4274	704432	284244
4275	704605	284083
4276	704774	283920
4277	704950	283759
4278	705106	283591
4279	705266	283425
4280	705425	283257
4281	705559	283080
4282	705717	282912
4283	705891	282751
4284	706059	282588
4285	706234	282427
4286	706414	282269
4287	706580	282104
4288	706748	281941
4289	706914	281777
4290	707084	281614
4291	707236	281444
4292	707399	281278
4293	707571	281117
4294	707742	280954
4295	707917	280794
4296	708071	280625
4297	708228	280457
4298	708388	280290
4299	708554	280126
4300	708688	279949
4301	708847	279782
4302	709024	279622
4303	709197	279460
4304	709364	279296
4305	709530	279132
4306	709708	278972
4307	709857	278802
4308	709987	278623
4309	710147	278456
4310	710329	278299
4311	710492	278133
4312	710660	277970
4313	710827	277806
4314	711003	277645
4315	711146	277472
4316	711302	277304
4317	711462	277137
4318	711635	276976
4319	711808	276814
4320	711957	276643
4321	712111	276474
4322	712284	276312
4323	712454	276150
4324	712627	275988
4325	712802	275827
4326	712952	275657
4327	713106	275488
4328	713264	275320
4329	713429	275156
4330	713606	274996
4331	713777	274834
4332	713958	274675
4333	714106	274504
4334	714266	274337
4335	714443	274177
4336	714601	274010
4337	714766	273845
4338	714950	273688
4339	715116	273523
4340	715281	273359
4341	715426	273186
4342	715593	273022
4343	715741	272851
4344	715897	272683
4345	716061	272518
4346	716226	272353
4347	716404	272194
4348	716572	272030
4349	716742	271867
4350	716892	271697
4351	717039	271526
4352	717190	271356
4353	717344	271187
4354	717505	271021
4355	717673	270857
4356	717840	270693
4357	718021	270535
4358	718192	270372
4359	718367	270211
4360	718535	270048
4361	718704	269884
4362	718874	269722
4363	719025	269552
4364	719190	269387
4365	719350	269220
4366	719518	269057
4367	719696	268897
4368	719849	268728
4369	720027	268568
4370	720194	268404
4371	720363	268241
4372	720533	268078
4373	720677	267906
4374	720847	267743
4375	721026	267583
4376	721173	267412
4377	721326	267243
4378	721512	267086
4379	721679	266922
4380	721857	266762
4381	722010	266593
4382	722193	266435
4383	722353	266269
4384	722521	266105
4385	722688	265941
4386	722834	265769
4387	723005	265607
4388	723163	265440
4389	723322	265273
4390	723495	265111
4391	723658	264946
4392	723807	264775
4393	723961	264606
4394	724126	264442
4395	724289	264276
4396	724437	264105
4397	724596	263939
4398	724762	263774
4399	724934	263612
4400	725074	263438
4401	725222	263267
4402	725367	263096
4403	725531	262931
4404	725699	262767
4405	725871	262605
4406	726030	262438
4407	726208	262278
4408	726367	262111
4409	726527	261945
4410	726684	261777
4411	726850	261613
4412	727020	261450
4413	727198	261290
4414	727356	261123
4415	727523	260959
4416	727676	260790
4417	727845	260627
4418	728011	260463
4419	728185	260301
4420	728341	260133
4421	728510	259970
4422	728681	259807
4423	728846	259643
4424	729062	259496
4425	729258	259343
4426	729440	259184
4427	729587	259013
4428	729741	258845
4429	729891	258674
4430	730069	258514
4431	730238	258351
4432	730410	258189
4433	730575	258024
4434	730734	257857
4435	730919	257700
4436	731075	257532
4437	731225	257362
4438	731376	257192
4439	731543	257028
4440	731714	256866
4441	731913	256713
4442	732087	256551
4443	732263	256391
4444	732438	256229
4445	732575	256055
4446	732720	255883
4447	732885	255719
4448	733042	255551
4449	733220	255391
4450	733378	255224
4451	733520	255051
4452	733692	254889
4453	733865	254727
4454	734021	254559
4455	734191	254396
4456	734378	254239
4457	734538	254073
4458	734699	253907
4459	734873	253745
4460	735042	253582
4461	735216	253420
4462	735369	253251
4463	735533	253086
4464	735687	252918
4465	735850	252752
4466	736001	252583
4467	736145	252411
4468	736310	252246
4469	736482	252084
4470	736648	251920
4471	736813	251755
4472	736977	251590
4473	737142	251426
4474	737326	251267
4475	737495	251104
4476	737669	250942
4477	737833	250777
4478	737999	250613
4479	738172	250451
4480	738345	250289
4481	738499	250121
4482	738658	249954
4483	738833	249792
4484	739002	249629
4485	739187	249471
4486	739355	249307
4487	739541	249150
4488	739704	248985
4489	739872	248821
4490	740034	248655
4491	740201	248491
4492	740348	248320
4493	740514	248156
4494	740685	247993
4495	740864	247833
4496	741036	247671
4497	741205	247507
4498	741373	247344
4499	741522	247174
4500	741689	247010
4501	741873	246851
4502	742040	246687
4503	742228	246530
4504	742461	246388
4505	742635	246226
4506	742832	246072
4507	743032	245919
4508	743234	245766
4509	743461	245622
4510	743832	245525
4511	744188	245424
4512	744533	245318
4513	744835	245198
4514	745123	245073
4515	745472	244969
4516	745808	244860
4517	746102	244737
4518	746411	244619
4519	746711	244498
4520	747019	244379
4521	747347	244268
4522	747659	244150
4523	748011	244046
4524	748280	243914
4525	748602	243800
4526	748909	243681
4527	749255	243574
4528	749568	243456
4529	749850	243328
4530	750040	243171
4531	750325	243044
4532	750623	242921
4533	750823	242767
4534	751011	242609
4535	751190	242447
4536	751382	242290
4537	751586	242137
4538	751737	241966
4539	751913	241804
4540	752151	241662
4541	752392	241521
4542	752608	241371
4543	752814	241218
4544	753039	241072
4545	753327	240945
4546	753637	240825
4547	753897	240690
4548	754108	240538
4549	754346	240396
4550	754619	240264
4551	754900	240135
4552	755211	240015
4553	755507	239890
4554	755764	239754
4555	756033	239620
4556	756326	239495
4557	756649	239378
4558	756984	239266
4559	757276	239139
4560	757542	239005
4561	757831	238878
4562	758135	238755
4563	758376	238612
4564	758614	238469
4565	758854	238326
4566	759148	238200
4567	759496	238090
4568	759741	237949
4569	759959	237799
4570	760260	237674
4571	760425	237508
4572	760603	237345
4573	760781	237182
4574	760964	237021
4575	761130	236855
4576	761294	236688
4577	761475	236526
4578	761637	236358
4579	761808	236193
4580	761965	236024
4581	762117	235853
4582	762303	235693
4583	762456	235523
4584	762612	235353
4585	762786	235189
4586	762947	235021
4587	763112	234854
4588	763285	234690
4589	763444	234522
4590	763598	234352
4591	763758	234183
4592	763909	234012
4593	764078	233847
4594	764246	233681
4595	764410	233514
4596	764561	233343
4597	764728	233177
4598	764887	233008
4599	765042	232838
4600	765226	232678
4601	765376	232506
4602	765529	232336
4603	765693	232169
4604	765862	232004
4605	766030	231838
4606	766193	231670
4607	766363	231505
4608	766531	231339
4609	766686	231170
4610	766847	231002
4611	767017	230837
4612	767164	230664
4613	767326	230497
4614	767494	230331
4615	767663	230165
4616	767826	229998
4617	768010	229837
4618	768171	229669
4619	768333	229502
4620	768500	229336
4621	768654	229166
4622	768823	229000
4623	768990	228834
4624	769174	228673
4625	769331	228504
4626	769485	228334
4627	769641	228165
4628	769824	228003
4629	769975	227833
4630	770121	227660
4631	770247	227482
4632	770417	227317
4633	770583	227150
4634	770744	226983
4635	770921	226819
4636	771091	226654
4637	771252	226486
4638	771417	226320
4639	771580	226153
4640	771747	225986
4641	771915	225820
4642	772078	225653
4643	772241	225486
4644	772408	225320
4645	772572	225153
4646	772753	224991
4647	772914	224823
4648	773083	224658
4649	773259	224494
4650	773414	224325
4651	773581	224159
4652	773754	223994
4653	773945	223835
4654	774127	223673
4655	774297	223508
4656	774464	223342
4657	774635	223177
4658	774797	223010
4659	774994	222852
4660	775158	222685
4661	775316	222516
4662	775526	222363
4663	775690	222195
4664	775858	222030
4665	776011	221860
4666	776174	221692
4667	776346	221528
4668	776510	221361
4669	776675	221194
4670	776830	221025
4671	776977	220853
4672	777132	220683
4673	777292	220515
4674	777429	220341
4675	777597	220175
4676	777778	220012
4677	777948	219847
4678	778130	219685
4679	778293	219518
4680	778463	219353
4681	778639	219189
4682	778805	219023
4683	778977	218858
4684	779147	218693
4685	779329	218531
4686	779486	218362
4687	779646	218194
4688	779823	218031
4689	780003	217868
4690	780183	217706
4691	780346	217538
4692	780502	217369
4693	780668	217203
4694	780834	217037
4695	781009	216873
4696	781177	216707
4697	781341	216540
4698	781518	216377
4699	781594	216185
4700	781743	216014
4701	781909	215848
4702	782082	215683
4703	782252	215518
4704	782410	215349
4705	782581	215184
4706	782753	215020
4707	782923	214855
4708	783104	214692
4709	783270	214526
4710	783452	214364
4711	783622	214198
4712	783799	214035
4713	783966	213869
4714	784120	213699
4715	784286	213533
4716	784466	213370
4717	784628	213203
4718	784781	213033
4719	784925	212861
4720	785086	212693
4721	785254	212527
4722	785404	212356
4723	785558	212187
4724	785724	212020
4725	785883	211852
4726	786064	211690
4727	786226	211522
4728	786390	211355
4729	786574	211194
4730	786737	211027
4731	786924	210866
4732	787095	210701
4733	787254	210533
4734	787408	210363
4735	787588	210200
4736	787747	210032
4737	787922	209868
4738	788090	209702
4739	788257	209536
4740	788427	209371
4741	788593	209205
4742	788763	209039
4743	788920	208871
4744	789101	208708
4745	789255	208539
4746	789421	208372
4747	789584	208205
4748	789749	208038
4749	789911	207871
4750	790075	207704
4751	790244	207538
4752	790413	207373
4753	790576	207206
4754	790757	207043
4755	790912	206874
4756	791077	206707
4757	791226	206536
4758	791387	206369
4759	791559	206204
4760	791725	206038
4761	791894	205872
4762	792059	205706
4763	792228	205540
4764	792398	205374
4765	792561	205208
4766	792724	205040
4767	792872	204869
4768	793045	204705
4769	793209	204538
4770	793389	204375
4771	793540	204205
