iter	RMSE
2924	0.09782236068
2925	0.09779886228
2926	0.09779791858
2927	0.09779103538
2928	0.09778826989
2929	0.09777448221
2930	0.09777388408
2931	0.09774107001
2932	0.09772374559
2933	0.09771572955
2934	0.09770094625
2935	0.09767255266
2936	0.09765913288
2937	0.09763492906
2938	0.09762128206
2939	0.09760549039
2940	0.09759724985
2941	0.09757191499
2942	0.09755724852
2943	0.09754046973
2944	0.09752151515
2945	0.09751072857
2946	0.09749017415
2947	0.09748265423
2948	0.09746893761
2949	0.0974431361
2950	0.09742227786
2951	0.09741392323
2952	0.09740907667
2953	0.09740591888
2954	0.0973900078
2955	0.09736172387
2956	0.09733292193
2957	0.09729340957
2958	0.09728996566
2959	0.0972593717
2960	0.09722865083
2961	0.09721577265
2962	0.09720261012
2963	0.09718788969
2964	0.09716935356
2965	0.09716890089
2966	0.097146203
2967	0.09714154682
2968	0.0971233173
2969	0.09710842679
2970	0.09710716918
2971	0.09709741303
2972	0.09708766454
2973	0.09706621192
2974	0.09705366639
2975	0.09703593699
2976	0.09703584395
2977	0.09702041675
2978	0.09701949037
2979	0.09700495661
2980	0.09699876311
2981	0.09698028405
2982	0.09697018837
2983	0.09695502812
2984	0.09691636851
2985	0.09691062519
2986	0.09689336688
2987	0.09688690338
2988	0.09687502869
2989	0.09686627427
2990	0.09684401343
2991	0.09683158003
2992	0.09681840692
2993	0.09679332813
2994	0.09679149269
2995	0.09677411477
2996	0.09673803649
2997	0.09673250616
2998	0.0967055756
2999	0.09668791707
3000	0.09668287433
3001	0.09667533503
3002	0.09667135904
3003	0.09666562373
3004	0.09663715352
3005	0.09663303496
3006	0.09661560755
3007	0.09660950029
3008	0.09658476892
3009	0.09657209016
3010	0.0965670637
3011	0.09655599943
3012	0.09652393484
3013	0.09652246786
3014	0.09650329835
3015	0.09646799042
3016	0.09646251759
3017	0.09645045738
3018	0.09643300593
3019	0.0964056909
3020	0.09640545323
3021	0.0963735941
3022	0.09637332757
3023	0.09636759345
3024	0.09635014548
3025	0.09634545067
3026	0.09634110881
3027	0.09634097923
3028	0.096330054
3029	0.09631370926
3030	0.09630498397
3031	0.09629432937
3032	0.09627871269
3033	0.09626000808
3034	0.09625930218
3035	0.09623316684
3036	0.09620200807
3037	0.09616852887
3038	0.0961577097
3039	0.0961308685
3040	0.09610803691
3041	0.09609701472
3042	0.09608306487
3043	0.09608033221
3044	0.09604804811
3045	0.09602330875
3046	0.09598410476
3047	0.09596826343
3048	0.09595126472
3049	0.09593320758
3050	0.09591672009
3051	0.09590148189
3052	0.09588439683
3053	0.09587336922
3054	0.09584077577
3055	0.0958405769
3056	0.09583498603
3057	0.09583193772
3058	0.09580908083
3059	0.09579415364
3060	0.09577733873
3061	0.0957513785
3062	0.09571347981
3063	0.09570287652
3064	0.09567446522
3065	0.09565365032
3066	0.09563371728
3067	0.09562232501
3068	0.09559851191
3069	0.09557826843
3070	0.09556110961
3071	0.09554051857
3072	0.09552276932
3073	0.09552121409
3074	0.09551644423
3075	0.09550755028
3076	0.09549971414
3077	0.09549458927
3078	0.09547620345
3079	0.09545583685
3080	0.09545566737
3081	0.09541341475
3082	0.09540250135
3083	0.0954019768
3084	0.09538139236
3085	0.09537863778
3086	0.09537089772
3087	0.09536140018
3088	0.09535968464
3089	0.09533847153
3090	0.0953203011
3091	0.09531884432
3092	0.09531697322
3093	0.09530860017
3094	0.09530016771
3095	0.09528016393
3096	0.09526280791
3097	0.09525765687
3098	0.0952273899
3099	0.09521631052
3100	0.09519520812
3101	0.09517208371
3102	0.09517040402
3103	0.09516427107
3104	0.09515690706
3105	0.09512857318
3106	0.09512772384
3107	0.09512760047
3108	0.09509794381
3109	0.09508697317
3110	0.09506604839
3111	0.09503014154
3112	0.09501853732
3113	0.09501148279
3114	0.09500770101
3115	0.09500663178
3116	0.09500635536
3117	0.0950027679
3118	0.09497583613
3119	0.09496661996
3120	0.0949558967
3121	0.09494497931
3122	0.09491846348
3123	0.09491827157
3124	0.09491213446
3125	0.09489238687
3126	0.09488937322
3127	0.0948805561
3128	0.09487749674
3129	0.09485686499
3130	0.0948464234
3131	0.09484621932
3132	0.09484086244
3133	0.09482042937
3134	0.09479656932
3135	0.09478802063
3136	0.09476650033
3137	0.09475416413
3138	0.09473921238
3139	0.09470876107
3140	0.09469875109
3141	0.09469012018
3142	0.09466198093
3143	0.0946268638
3144	0.09460287538
3145	0.09457360013
3146	0.09454364611
3147	0.09452389566
3148	0.09449294656
3149	0.09448522581
3150	0.09447096649
3151	0.09444977683
3152	0.09444952142
3153	0.09443861068
3154	0.09442732159
3155	0.09442614688
3156	0.09441522954
3157	0.09440010053
3158	0.09436987328
3159	0.0943611377
3160	0.0943554464
3161	0.09433608165
3162	0.09433169705
3163	0.09432212516
3164	0.0943089262
3165	0.09430476889
3166	0.0942797227
3167	0.09426516742
3168	0.0942521803
3169	0.09420223578
3170	0.09417657755
3171	0.09417513977
3172	0.09416327722
3173	0.09413375245
3174	0.09412351265
3175	0.09411768882
3176	0.09409230589
3177	0.09406439286
3178	0.0940554949
3179	0.09403904619
3180	0.09402791116
3181	0.0940136563
3182	0.09400486683
3183	0.09399230718
3184	0.09397707161
3185	0.09395409594
3186	0.09394608084
3187	0.09394103389
3188	0.09392148034
3189	0.0939145234
3190	0.09391434153
3191	0.09390330344
3192	0.09389030622
3193	0.09388829189
3194	0.09386290994
3195	0.09385344522
3196	0.09384289155
3197	0.09382674257
3198	0.09379746175
3199	0.09378716235
3200	0.09377517346
3201	0.09377492848
3202	0.09377360202
3203	0.0937502517
3204	0.09373904207
3205	0.09371721954
3206	0.09369646493
3207	0.093693604
3208	0.09368921191
3209	0.09368033959
3210	0.09366743431
3211	0.09365808748
3212	0.09364776277
3213	0.09363149452
3214	0.0936313554
3215	0.09359876197
3216	0.09357877709
3217	0.09357867813
3218	0.0935660611
3219	0.0935645373
3220	0.09356022844
3221	0.09355856831
3222	0.09352811143
3223	0.0935152534
3224	0.09347905387
3225	0.0934774239
3226	0.09346669096
3227	0.09343971859
3228	0.0934369659
3229	0.09340990459
3230	0.09339759474
3231	0.09339368929
3232	0.09337288239
3233	0.09334937439
3234	0.09334577694
3235	0.09333780908
3236	0.0933130076
3237	0.09331170586
3238	0.09331152939
3239	0.09328648058
3240	0.09327975354
3241	0.09327921222
3242	0.09326274737
3243	0.093260672
3244	0.09324183624
3245	0.09321535386
3246	0.09321485802
3247	0.0932090174
3248	0.09317286041
3249	0.09315575658
3250	0.09314234352
3251	0.09311472225
3252	0.09310576035
3253	0.09310447592
3254	0.09307502351
3255	0.09307475354
3256	0.09307434493
3257	0.09306369717
3258	0.09305511265
3259	0.09305192322
3260	0.09302347951
3261	0.09302055436
3262	0.09301437041
3263	0.09300596394
3264	0.09299022929
3265	0.09298597272
3266	0.09297685203
3267	0.09296416379
3268	0.09295952405
3269	0.09295848575
3270	0.09295300756
3271	0.0929334028
3272	0.09292703375
3273	0.09292571529
3274	0.09292525067
3275	0.09291587601
3276	0.09289752741
3277	0.09287946343
3278	0.09287152058
3279	0.09285313369
3280	0.09284829314
3281	0.09284521103
3282	0.09282067241
3283	0.09282019969
3284	0.09279213431
3285	0.09278237776
3286	0.09278187295
3287	0.09277734947
3288	0.09276915996
3289	0.09275878418
3290	0.09273720806
3291	0.09273332109
3292	0.09272131607
3293	0.09270459731
3294	0.09270431612
3295	0.09268998367
3296	0.09267111657
3297	0.09266933114
3298	0.09266824575
3299	0.09265418967
3300	0.09262059171
3301	0.09261955059
3302	0.09258664756
3303	0.09256286334
3304	0.09253807198
3305	0.09251321985
3306	0.09251287482
3307	0.09250567913
3308	0.09250529477
3309	0.09250511138
3310	0.09249200813
3311	0.09247077559
3312	0.09245331818
3313	0.09241964873
3314	0.09241940496
3315	0.09240681248
3316	0.09238260949
3317	0.09236342098
3318	0.09234381269
3319	0.0923262961
3320	0.09232462903
3321	0.09232404557
3322	0.09231060348
3323	0.09227877734
3324	0.09226140841
3325	0.09225505596
3326	0.09223479409
3327	0.09221338207
3328	0.09220858603
3329	0.09218712259
3330	0.09216750346
3331	0.09216157511
3332	0.09214090887
3333	0.0921196791
3334	0.09211373663
3335	0.09209277552
3336	0.09206922025
3337	0.09206902952
3338	0.09205549234
3339	0.09203845996
3340	0.09201950272
3341	0.09201820974
3342	0.09201210637
3343	0.09200479276
3344	0.09199341132
3345	0.09198063544
3346	0.09197652252
3347	0.09195511163
3348	0.09194949344
3349	0.09194705772
3350	0.09194486499
3351	0.09194282167
3352	0.09194267354
3353	0.09192924811
3354	0.09192069532
3355	0.09191620338
3356	0.09189881308
3357	0.09189150647
3358	0.09188410903
3359	0.09186088299
3360	0.09183787952
3361	0.09181853694
3362	0.09180474639
3363	0.09178496553
3364	0.09176242301
3365	0.091761579
3366	0.09175660311
3367	0.09174485618
3368	0.09173773982
3369	0.091737368
3370	0.09173724182
3371	0.09173015687
3372	0.09172614785
3373	0.09169960324
3374	0.0916856625
3375	0.0916704094
3376	0.09166418128
3377	0.09164918602
3378	0.09162676249
3379	0.09161594559
3380	0.09160215211
3381	0.09159652961
3382	0.09158630632
3383	0.09157356851
3384	0.09156746369
3385	0.09155924107
3386	0.09155153982
3387	0.09155049854
3388	0.09152337764
3389	0.09151819066
3390	0.09151716764
3391	0.09151668245
3392	0.09151596601
3393	0.09150304059
3394	0.09149966849
3395	0.09149779454
3396	0.09148170801
3397	0.09146886201
3398	0.09146820056
3399	0.09145834031
3400	0.09144152101
3401	0.09142660751
3402	0.09142414859
3403	0.09141219661
3404	0.09141184496
3405	0.09139066415
3406	0.09138319195
3407	0.09138191244
3408	0.09137462895
3409	0.09137158095
3410	0.09136398029
3411	0.09136132923
3412	0.09135770241
3413	0.09135716659
3414	0.09135484069
3415	0.09134545332
3416	0.09132922646
3417	0.0913289275
3418	0.09131536163
3419	0.09130521412
3420	0.09129750491
3421	0.0912873394
3422	0.09127410349
3423	0.09127308855
3424	0.09126517203
3425	0.09126475682
3426	0.09123160838
3427	0.09122504978
3428	0.09122455427
3429	0.09122362083
3430	0.09121446221
3431	0.0912144303
3432	0.09119151263
3433	0.09117439251
3434	0.09116560438
3435	0.09116057792
3436	0.09114847888
3437	0.09114630172
3438	0.09113188442
3439	0.09111723396
3440	0.09108596266
3441	0.09108266241
3442	0.09105693348
3443	0.09103570043
3444	0.09102194787
3445	0.09100143936
3446	0.09098603041
3447	0.0909859466
3448	0.09098318263
3449	0.09097471684
3450	0.09096308656
3451	0.09094211963
3452	0.09093846948
3453	0.09092994605
3454	0.09091218571
3455	0.0908828101
3456	0.09087098344
3457	0.09086547585
3458	0.09084963626
3459	0.09084912246
3460	0.09084345249
3461	0.09083382104
3462	0.09082641686
3463	0.09081902976
3464	0.09081132737
3465	0.09080863018
3466	0.09080323626
3467	0.09080275355
3468	0.09080232289
3469	0.0907978182
3470	0.09079760128
3471	0.09078170495
3472	0.09077116773
3473	0.09074773284
3474	0.09074316129
3475	0.09073287589
3476	0.09072443482
3477	0.09071560218
3478	0.09070515951
3479	0.09070394808
3480	0.09069940401
3481	0.09069724888
3482	0.09068434899
3483	0.09066620947
3484	0.09064659747
3485	0.09064627656
3486	0.09061868721
3487	0.09061808996
3488	0.09059860883
3489	0.09057881271
3490	0.09056914582
3491	0.0905474691
3492	0.09053311145
3493	0.09051372328
3494	0.09051320718
3495	0.0905129636
3496	0.09048927294
3497	0.0904792736
3498	0.09047159364
3499	0.09045804128
3500	0.0904561262
3501	0.09044145791
3502	0.09043201256
3503	0.09043102035
3504	0.09043051562
3505	0.09040733201
3506	0.09038606551
3507	0.09037952975
3508	0.09035824726
3509	0.09035797682
3510	0.09035530576
3511	0.09034730941
3512	0.09034678574
3513	0.0903464647
3514	0.0903462263
3515	0.09034528483
3516	0.09032985475
3517	0.0903061606
3518	0.09030035419
3519	0.09029970494
3520	0.09028890238
3521	0.0902593307
3522	0.09025059375
3523	0.09025018644
3524	0.09023232981
3525	0.09022968787
3526	0.09022908029
3527	0.09022882608
3528	0.09021996278
3529	0.09019813253
3530	0.09019244099
3531	0.09017124121
3532	0.09015266525
3533	0.09015212267
3534	0.09014800441
3535	0.09014743933
3536	0.09014607461
3537	0.09013495006
3538	0.09012421782
3539	0.0901234033
3540	0.09009827829
3541	0.09007165639
3542	0.0900517808
3543	0.09004419213
3544	0.09003737271
3545	0.09003442826
3546	0.09003370036
3547	0.09000955796
3548	0.09000572447
3549	0.08999372353
3550	0.08998503082
3551	0.08996388923
3552	0.08996302842
3553	0.08994523085
3554	0.089931035
3555	0.08990896839
3556	0.08988587122
3557	0.08986972304
3558	0.08985078009
3559	0.08983254227
3560	0.08981843968
3561	0.08981728627
3562	0.08980585687
3563	0.08979974873
3564	0.08979110688
3565	0.08976360358
3566	0.08974097771
3567	0.08974018895
3568	0.08973653907
3569	0.08971285049
3570	0.08969407556
3571	0.08969374708
3572	0.08968588611
3573	0.0896853915
3574	0.08968469027
3575	0.08968370198
3576	0.0896754402
3577	0.08965456287
3578	0.08964117555
3579	0.08963405537
3580	0.08963324804
3581	0.08962846276
3582	0.08960436828
3583	0.08960316192
3584	0.08960215542
3585	0.08960141792
3586	0.08958416053
3587	0.08958347997
3588	0.08955414496
3589	0.08952406863
3590	0.0895227518
3591	0.08949249613
3592	0.08948199987
3593	0.08945271137
3594	0.08945165278
3595	0.08943678581
3596	0.08941778831
3597	0.08940274804
3598	0.08940214634
3599	0.08938090908
3600	0.08936490092
3601	0.08934626241
3602	0.08934389918
3603	0.08932646624
3604	0.08932598742
3605	0.08931589959
3606	0.08931490758
3607	0.08930485967
3608	0.08930418352
3609	0.08930271177
3610	0.08929699005
3611	0.08929618972
3612	0.08929107002
3613	0.08928253173
3614	0.08924774136
3615	0.08924004811
3616	0.0892150838
3617	0.08921414622
3618	0.08919438739
3619	0.08916616774
3620	0.08916077373
3621	0.0891600675
3622	0.08914908863
3623	0.08914020481
3624	0.08913346638
3625	0.08913042282
3626	0.08912485772
3627	0.089119851
3628	0.08911619663
3629	0.08911221256
3630	0.08910042612
3631	0.08906717228
3632	0.08906694864
3633	0.08906641093
3634	0.08905500493
3635	0.08905426597
3636	0.08905361406
3637	0.08903108595
3638	0.08901690747
3639	0.08901657097
3640	0.08901495676
3641	0.0890139198
3642	0.08900585268
3643	0.0889884349
3644	0.08898201135
3645	0.08896312248
3646	0.08896111823
3647	0.08895381101
3648	0.0889419303
3649	0.08892079759
3650	0.08889350142
3651	0.08887878969
3652	0.08886772345
3653	0.08886760095
3654	0.08884571987
3655	0.08884068231
3656	0.08882644829
3657	0.08882559627
3658	0.08881073328
3659	0.08879199322
3660	0.08879163778
3661	0.0887911075
3662	0.0887807983
3663	0.08877999375
3664	0.08877915327
3665	0.08876736566
3666	0.08876613889
3667	0.0887595764
3668	0.08874750634
3669	0.0887407621
3670	0.08873593149
3671	0.088725896
3672	0.08871300244
3673	0.08870828969
3674	0.08870806426
3675	0.08870525956
3676	0.08869548279
3677	0.08869442588
3678	0.08867956728
3679	0.08867875474
3680	0.08865879708
3681	0.08864415756
3682	0.08863582883
3683	0.08861159246
3684	0.08860846118
3685	0.08860036596
3686	0.08859394164
3687	0.08857927688
3688	0.08857557469
3689	0.08856134693
3690	0.08854159314
3691	0.08850982909
3692	0.08849449895
3693	0.08847581588
3694	0.08846621133
3695	0.0884659571
3696	0.08844452736
3697	0.08841539813
3698	0.08838993681
3699	0.08838116681
3700	0.08836956372
3701	0.08836914395
3702	0.0883538961
3703	0.08835179842
3704	0.08833866194
3705	0.08830720657
3706	0.0883066016
3707	0.08828761274
3708	0.08827990323
3709	0.08826062968
3710	0.08825377457
3711	0.08824365434
3712	0.08824226582
3713	0.0882228813
3714	0.08822067456
3715	0.08820752477
3716	0.08820155203
3717	0.08818568427
3718	0.08818463077
3719	0.08818420849
3720	0.08818361036
3721	0.08818311083
3722	0.08817880742
3723	0.08817496193
3724	0.08815371604
3725	0.08813779533
3726	0.08811779622
3727	0.08811756549
3728	0.08811148095
3729	0.08811069184
3730	0.08808808387
3731	0.08807191041
3732	0.08804942571
3733	0.08804684497
3734	0.08804636356
3735	0.08804379988
3736	0.08802465418
3737	0.08802403776
3738	0.08801878498
3739	0.08801781358
3740	0.08800657749
3741	0.08798513401
3742	0.08798031302
3743	0.08797100339
3744	0.08797024492
3745	0.08796567188
3746	0.08795723863
3747	0.08794278638
3748	0.08792857357
3749	0.0879088617
3750	0.08788961627
3751	0.08788108565
3752	0.08788032389
3753	0.08786632198
3754	0.08786571613
3755	0.08785232018
3756	0.08784407848
3757	0.08783337228
3758	0.08783279631
3759	0.08782102183
3760	0.08780363598
3761	0.08778517067
3762	0.08776999776
3763	0.0877665081
3764	0.08776589494
3765	0.08774202663
3766	0.08772785356
3767	0.08771653825
3768	0.08771565836
3769	0.0877015347
3770	0.08768955359
3771	0.0876837059
3772	0.08767741864
3773	0.08766650411
3774	0.08766134602
3775	0.0876609378
3776	0.08765680589
3777	0.08765497315
3778	0.08763950221
3779	0.08763891736
3780	0.08762106624
3781	0.087602797
3782	0.08758169207
3783	0.08756199468
3784	0.08756158696
3785	0.08754668727
3786	0.08753501004
3787	0.08753419207
3788	0.08751916605
3789	0.08749470891
3790	0.08749029064
3791	0.08748959898
3792	0.08748245818
3793	0.08748009253
3794	0.08747104693
3795	0.08746919341
3796	0.08746092943
3797	0.08745254794
3798	0.08744504737
3799	0.08743896785
3800	0.08741662112
3801	0.08739815561
3802	0.08738052582
3803	0.08735296181
3804	0.08735229276
3805	0.0873271182
3806	0.08732209639
3807	0.08731890082
3808	0.08731693755
3809	0.08731319531
3810	0.08729755725
3811	0.08729570754
3812	0.08729448676
3813	0.08728344099
3814	0.08727205253
3815	0.08725182567
3816	0.08725041232
3817	0.08723740319
3818	0.08723077441
3819	0.0872161425
3820	0.08720262053
3821	0.08718898981
3822	0.08717689625
3823	0.0871634636
3824	0.08716285623
3825	0.08715583661
3826	0.08713726323
3827	0.08713632966
3828	0.08712920043
3829	0.08712356361
3830	0.08711479321
3831	0.08711200997
3832	0.08710710676
3833	0.08710542508
3834	0.08709473042
3835	0.08708334098
3836	0.08708228168
3837	0.0870610985
3838	0.08704683751
3839	0.08704636633
3840	0.08704619332
3841	0.08702896098
3842	0.08702843726
3843	0.08702573793
3844	0.08700248334
3845	0.08698904037
3846	0.08698845348
3847	0.08698467401
3848	0.08697828757
3849	0.08696865944
3850	0.08695551884
3851	0.08694167243
3852	0.08694141223
3853	0.08693528992
3854	0.08692113197
3855	0.08691297795
3856	0.08690004192
3857	0.08688898235
3858	0.0868810694
3859	0.08688055832
3860	0.08687848869
3861	0.08687670448
3862	0.08687647999
3863	0.086869857
3864	0.0868694707
3865	0.08685317676
3866	0.08684279107
3867	0.08682656784
3868	0.08682308944
3869	0.08681296625
3870	0.08681214471
3871	0.08678531783
3872	0.0867842845
3873	0.08678365117
3874	0.08677712064
3875	0.08677478856
3876	0.08677102034
3877	0.08676231233
3878	0.08674346276
3879	0.08673579115
3880	0.08673221084
3881	0.08671433549
3882	0.08671307122
3883	0.08670191385
3884	0.08669102289
3885	0.08668918788
3886	0.08668196256
3887	0.08668165482
3888	0.08667224668
3889	0.08667144014
3890	0.0866482626
3891	0.08662288726
3892	0.08661554913
3893	0.08659888002
3894	0.08659281752
3895	0.08658428314
3896	0.08657511224
3897	0.08656423214
3898	0.08654470094
3899	0.08653483293
3900	0.08652742055
3901	0.08652501837
3902	0.08651586487
3903	0.08651533548
3904	0.08649801757
3905	0.08647621177
3906	0.08645163054
3907	0.08645061305
3908	0.08644434674
3909	0.08644375268
3910	0.08643746393
3911	0.08643000698
3912	0.08642031348
3913	0.08639162466
3914	0.08638383833
3915	0.08637250655
3916	0.08636536492
3917	0.08635717435
3918	0.08635645091
3919	0.08635133563
3920	0.08635120641
3921	0.08635099408
3922	0.08634040161
3923	0.08631915614
3924	0.08630846834
3925	0.08629852529
3926	0.08627232694
3927	0.08626713063
3928	0.08625396462
3929	0.08623699134
3930	0.08623216825
3931	0.08623142162
3932	0.08623059824
3933	0.0862302172
3934	0.08621555934
3935	0.08620755034
3936	0.08620703212
3937	0.08619581937
3938	0.08617870648
3939	0.08617851637
3940	0.08617790245
3941	0.08615603816
3942	0.08614026173
3943	0.08613955069
3944	0.08613186667
3945	0.08612292782
3946	0.08611138419
3947	0.08609371394
3948	0.08607970596
3949	0.08607523402
3950	0.08607006091
3951	0.08606684535
3952	0.08606343497
3953	0.0860546357
3954	0.08605403957
3955	0.08603625752
3956	0.08601204341
3957	0.08601176067
3958	0.08600288993
3959	0.08600266561
3960	0.08598915703
3961	0.08598562298
3962	0.08597828636
3963	0.08597754998
3964	0.08595548879
3965	0.08594371558
3966	0.08591995977
3967	0.08591713453
3968	0.08590850857
3969	0.08588948866
3970	0.08588907732
3971	0.08588890066
3972	0.08586686964
3973	0.08585439559
3974	0.08585343112
3975	0.08585259244
3976	0.08583006675
3977	0.08581866883
3978	0.0858131963
3979	0.08581255479
3980	0.08580324286
3981	0.08579539554
3982	0.08579498809
3983	0.08578585527
3984	0.08578498441
3985	0.08577123834
3986	0.08577107567
3987	0.08575665461
3988	0.08574486623
3989	0.0857232083
3990	0.08570302692
3991	0.0857021575
3992	0.08569165305
3993	0.08566415496
3994	0.08563988925
3995	0.08562255262
3996	0.08560245135
3997	0.0855902729
3998	0.08559009234
3999	0.08558989333
4000	0.08558884916
4001	0.08558864497
4002	0.0855831843
4003	0.08557643456
4004	0.08557104003
4005	0.08555471541
4006	0.0855418252
4007	0.08552180009
4008	0.08552069823
4009	0.08551549973
4010	0.08550319983
4011	0.08546765949
4012	0.08544052363
4013	0.08541057244
4014	0.08540100732
4015	0.08538658433
4016	0.08536888508
4017	0.08535816049
4018	0.08533308786
4019	0.08532734861
4020	0.08531393199
4021	0.08529750834
4022	0.08528644576
4023	0.0852772544
4024	0.08527699314
4025	0.08526891328
4026	0.08525293321
4027	0.08524945201
4028	0.08524914234
4029	0.08523158805
4030	0.08523028904
4031	0.08521845127
4032	0.08521717543
4033	0.08519399567
4034	0.08519368022
4035	0.08517670936
4036	0.0851689449
4037	0.08516062903
4038	0.08516008321
4039	0.08515858454
4040	0.08514551617
4041	0.08512950255
4042	0.08512880845
4043	0.08512432703
4044	0.08512321498
4045	0.08512082892
4046	0.08512037938
4047	0.08512020396
4048	0.08510787083
4049	0.08509783228
4050	0.08509066367
4051	0.08507902298
4052	0.08505896781
4053	0.0850548331
4054	0.08505377699
4055	0.08505367799
4056	0.08504126012
4057	0.08501539317
4058	0.08500044705
4059	0.08498485356
4060	0.08498177392
4061	0.08497981792
4062	0.08497956944
4063	0.08497885079
4064	0.08496379571
4065	0.08495678752
4066	0.08495663549
4067	0.08493855397
4068	0.08491877367
4069	0.08491791659
4070	0.08489825163
4071	0.08487931566
4072	0.08487187156
4073	0.08484628456
4074	0.08484267561
4075	0.08483584817
4076	0.08481976045
4077	0.08480694061
4078	0.08479971647
4079	0.08479842242
4080	0.08479348397
4081	0.08478415107
4082	0.08478211275
4083	0.0847793133
4084	0.08477871944
4085	0.08476719927
4086	0.0847669691
4087	0.08476662091
4088	0.08476310177
4089	0.08475292242
4090	0.08472904784
4091	0.08472501861
4092	0.08472475559
4093	0.0847125591
4094	0.08470724154
4095	0.08470681044
4096	0.08469147738
4097	0.08468542212
4098	0.08467134844
4099	0.08466884361
4100	0.08465066876
4101	0.0846299642
4102	0.08462706105
4103	0.08461064076
4104	0.08460885096
4105	0.08460340359
4106	0.0846027503
4107	0.08460211129
4108	0.0845884616
4109	0.08458799975
4110	0.08458424528
4111	0.08457491086
4112	0.08455197063
4113	0.0845419898
4114	0.08453603645
4115	0.08450965488
4116	0.08450624413
4117	0.08449260502
4118	0.08447697555
4119	0.08446690182
4120	0.08445611414
4121	0.08443200224
4122	0.0844276115
4123	0.08442245012
4124	0.0844163099
4125	0.08440366799
4126	0.08439916986
4127	0.08439282126
4128	0.08437954771
4129	0.0843767062
4130	0.0843750754
4131	0.08437446443
4132	0.08436667992
4133	0.08436588993
4134	0.08434873439
4135	0.08434003698
4136	0.08433930189
4137	0.08432826837
4138	0.08430584261
4139	0.08429683348
4140	0.08429313278
4141	0.08427086876
4142	0.0842559091
4143	0.08424249405
4144	0.08422571502
4145	0.08421918125
4146	0.08421397383
4147	0.08419731871
4148	0.08418150076
4149	0.08417743583
4150	0.08417633172
4151	0.08415872253
4152	0.08415309543
4153	0.08414634221
4154	0.08411755304
4155	0.08409635265
4156	0.08408874361
4157	0.08406882097
4158	0.08406330673
4159	0.08405713616
4160	0.08405013427
4161	0.0840345363
4162	0.08402014968
4163	0.08401673982
4164	0.0840027961
4165	0.084000229
4166	0.0839944727
4167	0.08398958393
4168	0.08397063093
4169	0.0839675958
4170	0.0839555024
4171	0.08393115958
4172	0.08393080054
4173	0.08393025225
4174	0.08392313214
4175	0.08392067779
4176	0.08391563172
4177	0.0839108671
4178	0.08388747017
4179	0.0838788197
4180	0.08387841918
4181	0.08386492927
4182	0.08386210425
4183	0.08384941292
4184	0.08383650066
4185	0.0838326638
4186	0.0838193377
4187	0.08380621465
4188	0.08380269137
4189	0.08379798451
4190	0.08379166367
4191	0.08377966137
4192	0.08377943096
4193	0.08377863543
4194	0.08376698845
4195	0.08376487135
4196	0.08374904514
4197	0.08372283757
4198	0.08370944255
4199	0.08370321637
4200	0.08369894
4201	0.08369003943
4202	0.0836772004
4203	0.08365048372
4204	0.0836369443
4205	0.08362567564
4206	0.08361829281
4207	0.08360053242
4208	0.08358573875
4209	0.0835664877
4210	0.08354925421
4211	0.08354088028
4212	0.08352548116
4213	0.08350861063
4214	0.0835081081
4215	0.08349303621
4216	0.08348927343
4217	0.08348123203
4218	0.08347584369
4219	0.08347265913
4220	0.08347217362
4221	0.08344884987
4222	0.08343806157
4223	0.08342186885
4224	0.08341293438
4225	0.08339550023
4226	0.08338694259
4227	0.08337634173
4228	0.08337597953
4229	0.0833624974
4230	0.08334112233
4231	0.08333023947
4232	0.08331388186
4233	0.08330550253
4234	0.08329145179
4235	0.08328441876
4236	0.08326928854
4237	0.08326031915
4238	0.08325989754
4239	0.08324499369
4240	0.08322774037
4241	0.08322030984
4242	0.08320686859
4243	0.08318850401
4244	0.08315878254
4245	0.08313890868
4246	0.08313228375
4247	0.0831259132
4248	0.08311441681
4249	0.08310821275
4250	0.08310747655
4251	0.08310167355
4252	0.08310131168
4253	0.08309425044
4254	0.08307147529
4255	0.08305441483
4256	0.08303919963
4257	0.08303887048
4258	0.08302210045
4259	0.08301033453
4260	0.08300728485
4261	0.08299068406
4262	0.08296736063
4263	0.08296693029
4264	0.08295433439
4265	0.08295053171
4266	0.08293021272
4267	0.08291433188
4268	0.08290497874
4269	0.08289512832
4270	0.08286507557
4271	0.08285218516
4272	0.08285131575
4273	0.08284340585
4274	0.08282741428
4275	0.08280638246
4276	0.08280071735
4277	0.08279657266
4278	0.08279625012
4279	0.08278441092
4280	0.08277708191
4281	0.08277689121
4282	0.08277457575
4283	0.08276666174
4284	0.0827581943
4285	0.08272945355
4286	0.08272888622
4287	0.08270928796
4288	0.08270045429
4289	0.08269592118
4290	0.08268659606
4291	0.08267589125
4292	0.08265595549
4293	0.08264998886
4294	0.08264838261
4295	0.08262819613
4296	0.08262365528
4297	0.08260303909
4298	0.08259814196
4299	0.08259162033
4300	0.08256603048
4301	0.08256507674
4302	0.08255904165
4303	0.08255796409
4304	0.08255590776
4305	0.08255448024
4306	0.08253990208
4307	0.08253631816
4308	0.08253622228
4309	0.08252756823
4310	0.08252601795
4311	0.08251363969
4312	0.0824942169
4313	0.08249407997
4314	0.08248988256
4315	0.0824894577
4316	0.08247918907
4317	0.08247327086
4318	0.08246118968
4319	0.08244430197
4320	0.08242642254
4321	0.08241591536
4322	0.08241441905
4323	0.08239119795
